user_id,age,monthly_spend,plan_tier,is_active,email,first_name,last_name,gender,country,state_province,city,primary_device,subscription_start_date,created_at
user_03363,21.0,24.47,2,1,christina96@example.com,Michelle,Serrano,Male,Canada,Quebec,Port Savannahstad,Desktop,2024-08-11,2025-06-26 18:52:55.145367
user_03379,9.0,24.72,4,1,glassanthony@example.net,Robert,May,Male,USA,Georgia,Port Tracyfurt,Mobile,2022-12-16,2024-01-14 18:05:19.150505
user_03413,58.0,19.03,3,1,jimenezaudrey@example.org,David,Rosario,Male,USA,Georgia,North Lisa,Laptop,2022-10-22,2023-12-12 20:13:53.459220
user_03419,16.0,4.77,1,0,joel35@example.com,Ronnie,Martinez,Female,USA,Massachusetts,Hinesfurt,Smart TV,2022-09-09,2023-07-05 07:36:24.785482
user_03427,20.0,20.75,4,0,debra44@example.net,Michael,Bradley,,USA,Wisconsin,East Kimberly,Mobile,2024-09-06,2022-11-21 15:25:31.472636
user_03475,38.0,11.8,3,0,jessica71@example.net,Elizabeth,Gonzalez,Male,USA,Tennessee,West Duaneland,Tablet,2023-06-03,2024-07-21 23:41:18.668419
user_03475,38.0,11.8,3,0,jessica71@example.net,Elizabeth,Gonzalez,Male,USA,Tennessee,West Duaneland,Tablet,2023-06-03,2024-07-21 23:41:18.668419
user_03477,26.0,16.75,1,0,tracy64@example.net,David,Edwards,Female,USA,Florida,South Jenniferport,Tablet,2024-12-18,2025-02-19 17:33:20.317353
user_03486,19.0,5.4,1,0,hpatrick@example.net,Daniel,Wang,Female,USA,New York,New Bradley,Mobile,2023-01-14,2023-03-11 09:53:29.993503
user_03486,19.0,5.4,1,0,hpatrick@example.net,Daniel,Wang,Female,USA,New York,New Bradley,Mobile,2023-01-14,2023-03-11 09:53:29.993503
user_03497,31.0,8.57,3,1,kmills@example.net,Joseph,Spears,Male,USA,Indiana,Kimfurt,Smart TV,2023-03-25,2024-05-11 03:19:57.012422
user_03512,30.0,14.66,1,0,rmoore@example.com,Alex,Davis,Prefer not to say,USA,Massachusetts,Port Allison,Tablet,2025-02-08,2022-11-08 07:26:45.164555
user_03517,27.0,8.29,2,0,bfarmer@example.org,Jennifer,Dawson,Female,USA,Michigan,West Codyside,Laptop,2023-02-13,2022-08-27 04:08:09.179881
user_03550,15.0,6.49,1,0,jessicapennington@example.org,Michael,Roman,Female,Canada,British Columbia,North Davidbury,Laptop,2023-01-02,2024-09-04 06:08:22.641549
user_03551,27.0,7.62,3,0,nlove@example.org,Julia,Landry,Female,USA,Indiana,Lake Sandra,Tablet,2025-01-09,2022-11-24 20:27:35.401800
user_03558,31.0,10.89,3,0,qlee@example.com,Brian,Jones,Female,USA,New Jersey,Tinashire,Tablet,2023-10-23,2025-06-11 13:11:28.738180
user_03559,24.0,6.12,1,1,donna65@example.net,Sarah,Warren,Female,USA,Indiana,Martinezfort,Smart TV,2023-09-27,2023-05-11 11:46:37.657607
user_03582,41.0,16.64,3,0,smithnathan@example.net,Brian,Riley,Female,USA,Wisconsin,Aaronfurt,Gaming Console,2025-07-07,2025-02-08 12:21:51.823132
user_03589,63.0,13.48,2,0,ewallace@example.org,Lisa,Lara,Female,USA,Florida,East Andrewshire,Tablet,2022-12-23,2023-05-01 21:17:24.436683
user_03589,63.0,13.48,2,0,ewallace@example.org,Lisa,Lara,Female,USA,Florida,East Andrewshire,Tablet,2022-12-23,2023-05-01 21:17:24.436683
user_03602,38.0,25.78,3,1,hannahlee@example.net,Lisa,Fischer,Male,Canada,Nova Scotia,Isabelfurt,Laptop,2025-01-02,2025-05-07 12:01:24.489914
user_03627,38.0,13.33,2,0,christinabrown@example.org,Jason,Allen,Male,USA,Florida,Robertschester,Tablet,2023-04-13,2022-08-21 13:04:23.660340
user_03633,42.0,15.4,3,1,mark21@example.net,Connor,Reed,Male,USA,Tennessee,Mirandafurt,Gaming Console,2024-12-28,2024-03-27 11:29:19.051126
user_03641,32.0,8.95,2,0,kendra40@example.org,Danielle,Barnett,Male,USA,Pennsylvania,Dorothyside,Desktop,2023-06-07,2023-09-17 15:21:56.336958
user_03652,28.0,1.48,1,0,zblack@example.net,Lisa,Santana,Male,Canada,Saskatchewan,Gambleland,Desktop,2023-11-08,2024-05-09 12:38:34.960844
user_03657,8.0,12.13,1,0,whernandez@example.org,Dawn,Montgomery,Female,USA,New Jersey,Kevinborough,Mobile,2022-09-25,2023-06-12 00:33:49.007611
user_03657,8.0,12.13,1,0,whernandez@example.org,Dawn,Montgomery,Female,USA,New Jersey,Kevinborough,Mobile,2022-09-25,2023-06-12 00:33:49.007611
user_03666,17.0,1.9,2,0,scotthawkins@example.org,Timothy,Smith,Male,USA,Ohio,Raystad,Gaming Console,2022-10-23,2023-09-04 07:29:44.982560
user_03668,29.0,9.97,1,0,iarnold@example.net,Jessica,Pennington,Female,USA,Arizona,Lake Kim,Smart TV,2022-09-27,2023-08-11 16:34:59.970174
user_03679,26.0,28.5,2,0,sandra79@example.net,Michael,Vega,Female,USA,California,Morganshire,Desktop,2025-04-07,2023-08-28 04:51:08.472697
user_03689,45.0,14.46,2,0,xfaulkner@example.org,Seth,Lee,Male,USA,Texas,Juarezton,Laptop,2023-07-28,2025-01-06 11:11:12.425725
user_03690,48.0,22.03,2,0,wilsonbrittany@example.com,Melanie,Campbell,,USA,Pennsylvania,Allisonmouth,Desktop,2023-02-04,2023-05-02 07:10:37.095705
user_03693,35.0,9.6,2,1,dedwards@example.org,Nicole,Taylor,Female,USA,Illinois,South Melissamouth,Tablet,2023-11-09,2024-12-29 14:46:42.634325
user_03693,35.0,9.6,2,1,dedwards@example.org,Nicole,Taylor,Female,USA,Illinois,South Melissamouth,Tablet,2023-11-09,2024-12-29 14:46:42.634325
user_03696,18.0,17.55,2,0,andersonmichael@example.net,Patricia,Fernandez,Female,USA,Michigan,Port Elizabethside,Gaming Console,2025-02-03,2023-05-21 13:48:05.198547
user_03702,64.0,6.69,2,0,isaiah91@example.net,Jason,Adams,Female,USA,Tennessee,South Kevin,Smart TV,2024-01-27,2023-01-24 22:22:18.975824
user_03723,45.0,29.26,1,0,michael69@example.com,Renee,Johnson,Female,USA,Florida,Port Mikaylaland,Tablet,2024-06-13,2024-07-17 17:27:28.516399
user_03746,38.0,13.48,3,1,hooperlisa@example.com,Nicholas,Gibson,Female,Canada,Alberta,Port Melissaberg,Gaming Console,2023-02-28,2023-02-28 05:06:05.385726
user_03769,48.0,13.54,3,0,fcarter@example.com,Robert,White,Female,USA,New Jersey,North Brendaton,Mobile,2024-03-08,2022-10-08 17:26:29.807139
user_03769,48.0,13.54,3,0,fcarter@example.com,Robert,White,Female,USA,New Jersey,North Brendaton,Mobile,2024-03-08,2022-10-08 17:26:29.807139
user_03779,35.0,13.07,2,1,maureen93@example.net,Cathy,Perez,Female,USA,Texas,Johnview,Desktop,2024-03-23,2024-06-12 06:51:06.781366
user_03797,40.0,7.75,2,1,lutzdevin@example.org,Christopher,Martinez,Female,USA,Florida,New Meganberg,Gaming Console,2023-03-29,2024-01-05 09:04:14.120114
user_03819,50.0,15.37,2,1,eric05@example.net,Tara,Guerra,Male,Canada,Quebec,Victoriaborough,Mobile,2023-01-08,2022-11-26 15:54:21.817665
user_03834,31.0,19.07,3,0,michael31@example.org,Crystal,Carrillo,Female,USA,Massachusetts,West Brooke,Smart TV,2023-01-03,2024-08-07 19:04:00.864878
user_03838,3.0,1.4,3,0,qmartin@example.net,William,Terrell,,USA,Washington,Jamesville,Tablet,2024-11-16,2025-04-21 17:01:47.118953
user_03855,24.0,9.99,2,1,willisjames@example.org,Carmen,Carter,Male,Canada,Alberta,Guerrastad,Smart TV,2025-01-10,2024-05-22 07:16:58.378287
user_03861,44.0,3.53,3,1,jacksonstephen@example.net,Christine,Coleman,Female,USA,Texas,East Patricia,Laptop,2023-10-24,2024-01-13 20:08:41.825777
user_03862,2.0,7.2,4,0,mitchelldanielle@example.net,Robert,Young,Female,USA,Indiana,North Richard,Smart TV,2024-04-29,2023-04-17 03:55:13.886056
user_03870,34.0,14.24,2,1,urobinson@example.org,Caleb,Miller,Male,USA,Arizona,Curtisville,Tablet,2025-03-18,2024-10-30 05:31:17.579148
user_03872,23.0,5.72,1,0,kristasmith@example.org,Julie,Franklin,Male,USA,Illinois,Lake Jeffrey,Mobile,2024-09-20,2023-11-27 14:18:08.949518
user_03885,39.0,13.48,2,1,xbrewer@example.org,David,Gibson,Female,USA,Maryland,Ruizstad,Gaming Console,2023-12-12,2023-01-09 02:32:50.647486
user_03893,27.0,9.59,3,1,bellrobert@example.com,Kevin,Ford,Male,USA,Washington,South Johnport,Mobile,2022-09-12,2022-10-07 16:48:11.173874
user_03893,27.0,9.59,3,1,bellrobert@example.com,Kevin,Ford,Male,USA,Washington,South Johnport,Mobile,2022-09-12,2022-10-07 16:48:11.173874
user_03902,40.0,13.48,2,1,katherinekelley@example.org,Alicia,Hunter,Female,USA,Missouri,Ericmouth,Desktop,2023-02-24,2025-05-28 17:13:34.732645
user_03926,51.0,13.48,2,1,jacob43@example.net,Brenda,Lindsey,Female,USA,Indiana,Fischershire,Laptop,2023-10-24,2023-05-09 02:56:57.412470
user_03927,34.0,48.72,1,0,kingrebecca@example.com,Matthew,Smith,Female,USA,New York,Henryburgh,Laptop,2025-07-20,2024-07-06 12:43:59.178733
user_03933,27.0,23.15,2,0,hbarnett@example.net,Richard,Maldonado,Male,Canada,Manitoba,Ryanfort,Smart TV,2025-04-15,2024-05-02 23:11:55.816715
user_03933,27.0,23.15,2,0,hbarnett@example.net,Richard,Maldonado,Male,Canada,Manitoba,Ryanfort,Smart TV,2025-04-15,2024-05-02 23:11:55.816715
user_03935,24.0,26.27,3,1,christopher12@example.org,Charles,Cruz,Male,Canada,Nova Scotia,Port Robert,Smart TV,2023-02-09,2023-12-14 09:03:05.465673
user_03967,60.0,13.97,4,1,dennis82@example.net,Erika,Dalton,Male,USA,California,Jameston,Tablet,2023-08-19,2022-08-15 18:18:23.135435
user_03987,43.0,12.54,2,0,pherrera@example.com,Timothy,Moore,,Canada,British Columbia,Baileyland,Tablet,2022-08-29,2023-07-28 02:39:35.316946
user_04016,48.0,22.61,3,0,joshuabowman@example.com,Kathleen,Mccoy,Female,USA,Maryland,North Justinhaven,Desktop,2025-07-28,2023-03-08 23:30:32.104428
user_04020,34.0,27.3,3,1,morrisonchristine@example.com,Gary,Ray,,USA,North Carolina,Lake Adam,Mobile,2023-11-18,2023-11-05 04:01:55.058881
user_04031,35.0,4.02,2,0,clarkpamela@example.org,Patricia,Glover,Female,USA,Florida,Glennburgh,Smart TV,2023-03-22,2024-10-17 23:37:26.536097
user_04031,35.0,4.02,2,0,clarkpamela@example.org,Patricia,Glover,Female,USA,Florida,Glennburgh,Smart TV,2023-03-22,2024-10-17 23:37:26.536097
user_04048,21.0,7.59,3,0,sdominguez@example.net,Alyssa,Smith,Female,USA,Georgia,East Timothy,Laptop,2023-05-15,2023-01-17 10:47:58.269686
user_04068,43.0,5.69,1,1,curtisstacy@example.net,Edward,Jensen,,Canada,Newfoundland and Labrador,Crawfordfort,Smart TV,2024-03-23,2022-12-15 15:40:15.610327
user_04071,28.0,24.2,3,0,nancyfernandez@example.org,Melissa,Gomez,Male,Canada,Ontario,Port Michaelside,Smart TV,2023-09-12,2023-06-30 12:17:23.974979
user_04081,52.0,21.4,1,1,howardautumn@example.net,Keith,Brown,Male,USA,Virginia,Lindahaven,Laptop,2024-02-12,2025-03-10 03:25:55.445763
user_04086,21.0,36.54,2,0,cbowman@example.org,Isaac,Olsen,Male,USA,Ohio,South Lisamouth,Laptop,2023-12-24,2024-12-30 01:23:14.287313
user_04105,36.0,37.61,3,1,nathan56@example.net,Yesenia,Lopez,Female,USA,Tennessee,East Williamtown,Gaming Console,2025-01-04,2023-12-29 06:13:10.133802
user_04127,31.0,3.84,3,0,sbrown@example.net,Phillip,Stewart,Male,USA,New Jersey,Garciachester,Gaming Console,2024-12-19,2024-01-02 18:23:54.762874
user_04128,20.0,8.95,3,0,dickersonadam@example.org,Laura,Woodward,Female,USA,Ohio,Brooksshire,Mobile,2023-03-09,2024-01-07 13:52:35.206754
user_04136,29.0,2.31,4,1,lisajohnson@example.org,Rebecca,Williams,Prefer not to say,USA,Michigan,Thorntonton,Tablet,2024-12-13,2024-02-19 13:12:56.144109
user_04154,52.0,3.25,1,1,raustin@example.org,Daniel,Jones,Male,Canada,New Brunswick,North Nicholas,Tablet,2025-05-19,2024-03-03 18:16:22.268120
user_04157,45.0,10.53,2,1,kendrapatterson@example.net,Mary,Woodard,Other,Canada,New Brunswick,South Louisburgh,Laptop,2024-08-09,2025-02-27 07:19:45.700714
user_04158,40.0,6.94,2,1,stephensjacqueline@example.net,Natalie,Foster,Male,USA,Virginia,Lake Frederickstad,Desktop,2022-08-12,2025-04-17 12:27:13.816860
user_04170,41.0,13.48,4,1,garymcintyre@example.net,Derek,Clark,Male,USA,Maryland,Lake Roberthaven,Laptop,2024-11-22,2024-09-02 23:31:52.975759
user_04185,40.0,13.35,3,1,lwong@example.com,Catherine,Rodriguez,Male,USA,Ohio,New Philliptown,Tablet,2025-07-19,2023-04-10 19:52:15.345870
user_04191,39.0,13.48,1,1,sheila02@example.net,Stacy,Taylor,Male,USA,California,Vincentborough,Smart TV,2024-12-21,2025-07-19 10:04:09.554884
user_04197,53.0,21.82,1,0,timothykeith@example.net,Dakota,Fisher,Female,Canada,New Brunswick,Port Suzanne,Laptop,2022-08-15,2023-08-07 02:54:55.959035
user_04203,62.0,30.79,2,0,xpeterson@example.net,Cindy,Cummings,Female,Canada,Prince Edward Island,Port Patrick,Laptop,2023-12-02,2022-11-11 10:21:25.049183
user_04225,32.0,17.85,2,0,johnmorgan@example.org,Sara,Carter,Male,USA,Tennessee,Greeneport,Mobile,2023-08-05,2025-06-07 07:24:10.979390
user_04239,34.0,2.62,3,1,markryan@example.org,Elizabeth,Hensley,Male,USA,Georgia,North Heather,Laptop,2024-03-13,2024-05-07 12:11:22.405391
user_04244,42.0,10.09,3,0,martineztodd@example.org,Christopher,Smith,Female,USA,New Jersey,Austinchester,Desktop,2023-02-09,2023-09-20 02:38:04.927456
user_04295,35.0,13.48,4,1,joseph31@example.org,Nicholas,Gomez,Male,Canada,Nova Scotia,Tammyview,Laptop,2023-10-16,2023-07-03 18:42:31.546671
user_04309,23.0,10.87,3,0,tiffany72@example.org,Lisa,Rocha,Female,Canada,Nova Scotia,Thomasside,Laptop,2022-12-10,2023-11-18 09:25:16.554907
user_04321,38.0,5.45,3,0,erik63@example.net,Gabriel,Lam,Female,USA,Washington,Port Jamesmouth,Laptop,2024-04-10,2023-11-22 04:21:06.146895
user_04326,24.0,13.48,3,0,rsanchez@example.org,Caleb,Martin,Female,USA,Missouri,Lake Tara,Gaming Console,2025-03-16,2022-10-18 21:04:18.694926
user_04326,24.0,13.48,3,0,rsanchez@example.org,Caleb,Martin,Female,USA,Missouri,Lake Tara,Gaming Console,2025-03-16,2022-10-18 21:04:18.694926
user_04339,14.0,20.75,1,0,rarnold@example.net,Evan,Lewis,Male,Canada,Saskatchewan,Robertsbury,Laptop,2023-05-21,2024-10-29 11:40:58.189490
user_04354,26.0,7.89,1,1,annette29@example.com,Joseph,Rogers,Female,Canada,Alberta,Kimberlyfurt,Laptop,2024-08-22,2024-03-31 20:34:39.277112
user_04359,24.0,25.52,3,0,evansshannon@example.com,Kevin,Mora,,Canada,Prince Edward Island,Smithville,Desktop,2025-07-01,2022-12-13 09:44:21.975487
user_04360,39.0,11.34,3,0,ochoatodd@example.net,Rebecca,Torres,Male,USA,Missouri,Lake Tammymouth,Laptop,2025-05-13,2023-07-26 18:06:18.003218
user_04361,32.0,9.74,4,1,callahankaren@example.net,Michelle,Smith,Female,USA,Maryland,Kennethland,Desktop,2025-07-08,2024-03-13 16:07:07.194569
user_04378,50.0,1.51,2,1,fuenteskyle@example.net,Tyler,Wilson,Male,Canada,Prince Edward Island,Joseside,Tablet,2023-12-12,2023-06-21 12:36:09.406749
user_04387,51.0,4.9,2,1,chenanthony@example.net,Mark,Parker,Female,USA,Pennsylvania,Jenniferbury,Desktop,2024-08-25,2024-10-30 11:16:01.792905
user_04396,29.0,21.99,2,0,walter15@example.com,Gabriel,Cruz,Female,Canada,Prince Edward Island,South Nicole,Laptop,2024-10-30,2023-12-24 12:59:57.250278
user_04400,58.0,12.09,1,1,joseph98@example.org,Charles,Gilbert,Male,USA,Arizona,Kimtown,Mobile,2024-09-24,2024-02-11 06:38:46.512166
user_04402,30.0,13.48,3,1,dfranco@example.org,Benjamin,Harris,Male,USA,California,Lake Travis,Mobile,2024-03-29,2024-03-12 04:02:56.443542
user_04408,41.0,9.11,2,0,ryangates@example.com,Kimberly,Rodriguez,Male,USA,Missouri,Leestad,Desktop,2024-12-24,2023-06-16 22:19:59.456070
user_04414,59.0,51.84,1,0,kathleenortiz@example.net,Jacqueline,Rogers,Female,USA,Wisconsin,East Nathanielmouth,Desktop,2023-03-25,2023-02-18 02:12:33.932916
user_04415,43.0,15.71,2,0,kristin57@example.org,David,Brown,Other,USA,California,Lindseymouth,Desktop,2023-10-19,2022-08-29 19:32:40.438173
user_04415,43.0,15.71,2,0,kristin57@example.org,David,Brown,Other,USA,California,Lindseymouth,Desktop,2023-10-19,2022-08-29 19:32:40.438173
user_04428,57.0,14.18,2,1,flemingalexis@example.com,Jasmine,Marquez,Female,USA,Wisconsin,Port Staceymouth,Gaming Console,2023-03-10,2025-05-20 19:34:16.057248
user_04430,19.0,7.9,3,0,clarkdaniel@example.org,Ryan,Bradley,Male,USA,Virginia,South Wendy,Desktop,2023-10-30,2023-12-29 15:07:18.980202
user_04434,42.0,2.99,3,0,chudson@example.com,Christina,Williams,Female,Canada,New Brunswick,New Linda,Mobile,2023-10-14,2023-05-16 13:54:43.158631
user_04450,18.0,17.29,3,0,ssummers@example.org,Edward,Kennedy,Female,Canada,Manitoba,South Daniel,Laptop,2024-01-20,2022-11-05 05:22:25.911166
user_04461,20.0,32.16,3,1,kaylee70@example.net,Joshua,Rios,Male,Canada,Nova Scotia,South Nicole,Gaming Console,2023-11-22,2025-06-21 17:24:55.868777
user_04461,20.0,32.16,3,1,kaylee70@example.net,Joshua,Rios,Male,Canada,Nova Scotia,South Nicole,Gaming Console,2023-11-22,2025-06-21 17:24:55.868777
user_04467,50.0,3.68,2,1,lnunez@example.com,Nicole,Powers,Female,USA,Georgia,Wolfetown,Desktop,2024-07-30,2023-11-13 08:22:55.707524
user_04476,36.0,4.62,1,0,juan46@example.net,Samantha,Park,Prefer not to say,USA,Indiana,Alexandrastad,Laptop,2022-09-26,2025-01-10 13:58:17.695232
user_04497,38.0,11.17,1,1,alvarezandrew@example.org,Steven,Bird,Female,Canada,Newfoundland and Labrador,Estradaside,Laptop,2024-10-05,2024-02-11 03:50:02.539665
user_04498,43.0,13.48,2,1,dpeterson@example.net,Christian,Cantu,Female,Canada,Prince Edward Island,Williambury,Mobile,2023-11-06,2023-04-09 02:33:06.591789
user_04506,23.0,41.65,3,1,sierragonzalez@example.net,Faith,Garner,Male,USA,California,Elizabethfort,Laptop,2023-09-14,2024-05-29 08:24:09.778884
user_04507,43.0,28.41,1,0,patrickbryan@example.org,Ashley,Harrington,Male,Canada,Newfoundland and Labrador,Wilsonport,Laptop,2023-07-21,2023-05-08 17:29:01.239185
user_04510,25.0,10.63,3,0,shahkimberly@example.org,Michael,Cameron,Male,USA,Ohio,Port Donna,Mobile,2023-01-09,2025-02-01 19:22:56.042367
user_04513,39.0,24.67,4,1,ericperry@example.org,Nicole,Hill,Male,USA,Arizona,Lake Martinville,Gaming Console,2025-05-07,2024-10-29 02:24:01.211826
user_04529,28.0,4.97,3,0,rschaefer@example.com,Jessica,Rogers,Male,USA,Georgia,South Christopherville,Smart TV,2024-02-29,2024-04-17 07:39:28.670996
user_04542,38.0,1.12,2,1,ecarlson@example.net,Thomas,Smith,Female,USA,Wisconsin,Lake Destiny,Tablet,2024-03-06,2024-01-25 11:28:48.786240
user_04551,16.0,18.55,3,0,kyoung@example.net,Christine,White,Female,USA,Florida,Lake Susantown,Desktop,2022-12-08,2025-05-17 14:32:28.568139
user_04552,20.0,16.41,1,0,gina84@example.org,Jennifer,Knight,Male,USA,Virginia,West Seth,Mobile,2023-11-26,2024-02-18 05:58:39.281157
user_04557,30.0,18.46,4,0,vclark@example.com,James,Perry,Male,USA,Tennessee,Hernandezborough,Smart TV,2022-08-28,2025-06-09 13:57:39.650094
user_04569,38.0,8.55,3,0,amy32@example.org,Seth,Copeland,Male,USA,Florida,Leville,Smart TV,2023-01-05,2024-12-03 11:06:08.008806
user_04573,27.0,7.87,3,0,reneepeterson@example.org,Lisa,Jacobson,Female,Canada,Nova Scotia,Reesefurt,Smart TV,2022-11-04,2023-07-18 18:42:10.614100
user_04587,44.0,15.39,1,1,djackson@example.org,Leonard,Parsons,Male,USA,New Jersey,West Chadside,Smart TV,2023-11-26,2024-08-29 04:22:01.767503
user_04644,41.0,16.93,2,1,harrissara@example.org,Susan,Wong,Female,Canada,Quebec,Smithville,Tablet,2023-11-11,2025-05-04 03:25:30.082847
user_04651,53.0,12.84,3,0,tasha89@example.net,Amber,Sanchez,Male,Canada,Newfoundland and Labrador,North Vanessa,Gaming Console,2025-03-19,2022-12-31 20:22:14.706924
user_04651,53.0,12.84,3,0,tasha89@example.net,Amber,Sanchez,Male,Canada,Newfoundland and Labrador,North Vanessa,Gaming Console,2025-03-19,2022-12-31 20:22:14.706924
user_04659,32.0,18.11,2,0,leehenry@example.org,Shirley,Walsh,Female,USA,Florida,Curtisfurt,Tablet,2022-12-26,2023-06-08 22:45:57.862289
user_04661,35.0,18.88,2,0,rayjoseph@example.org,Rita,Tran,Female,Canada,Nova Scotia,Bonniechester,Laptop,2025-04-06,2023-05-21 16:02:14.063100
user_04667,19.0,13.48,3,0,josephalvarado@example.net,David,Banks,Prefer not to say,USA,Tennessee,Lake Dawn,Smart TV,2023-02-26,2024-05-01 05:02:36.336947
user_04680,48.0,8.1,3,0,andersonjames@example.org,Susan,Marquez,Female,Canada,Quebec,South Karla,Gaming Console,2025-04-13,2024-07-02 01:16:49.299067
user_04680,48.0,8.1,3,0,andersonjames@example.org,Susan,Marquez,Female,Canada,Quebec,South Karla,Gaming Console,2025-04-13,2024-07-02 01:16:49.299067
user_04694,64.0,23.74,1,1,scottwilliams@example.org,Joshua,Duarte,Female,Canada,Saskatchewan,North Suzannehaven,Laptop,2024-07-11,2023-04-01 19:42:57.378191
user_04705,32.0,20.49,3,1,henry02@example.net,Krista,Stanton,Male,Canada,Ontario,New Amanda,Laptop,2023-07-17,2024-04-09 11:08:58.714919
user_04706,34.0,16.06,2,1,tjensen@example.org,Erik,Davenport,Male,USA,Maryland,Smithton,Smart TV,2022-08-23,2025-05-21 23:58:22.235768
user_04720,37.0,18.85,2,1,zclark@example.net,Jeremy,Jones,Prefer not to say,USA,Tennessee,South Ashleystad,Desktop,2025-05-25,2024-05-27 14:11:02.656947
user_04740,25.0,23.48,2,1,joseph75@example.org,Michael,Powell,,USA,Indiana,Lake David,Desktop,2022-11-29,2022-10-27 13:58:30.911389
user_04750,16.0,17.91,3,0,kleinbrent@example.net,Jennifer,Rogers,Female,USA,North Carolina,South Cynthiafurt,Smart TV,2024-07-15,2024-12-26 04:33:18.541170
user_04768,29.0,7.55,3,1,michaelstevenson@example.org,Julie,Lynn,Male,USA,Texas,West John,Gaming Console,2023-08-09,2024-11-09 16:04:56.263556
user_04770,39.0,84.77,2,0,rrollins@example.net,Jose,Bates,Male,USA,Wisconsin,Ronnieborough,Laptop,2025-02-13,2025-07-09 23:22:17.983604
user_04776,31.0,8.66,2,1,dodom@example.net,Edward,Carpenter,Male,Canada,Newfoundland and Labrador,South Kim,Smart TV,2022-10-16,2024-08-09 09:33:09.219729
user_04800,58.0,13.67,1,0,maldonadomatthew@example.org,Richard,Gonzales,Male,USA,Arizona,North Erica,Smart TV,2022-10-04,2025-04-04 04:52:30.138525
user_04803,31.0,9.72,2,0,beardleon@example.org,Daniel,Fischer,Male,USA,Massachusetts,West Isaac,Desktop,2025-01-31,2023-01-12 16:00:33.621119
user_04805,24.0,21.78,4,0,ybrown@example.org,Mary,Smith,Other,USA,Arizona,Connortown,Tablet,2024-10-28,2025-07-25 16:22:33.609285
user_04806,30.0,7.23,3,1,briangonzalez@example.com,Jessica,Park,Male,USA,Illinois,New David,Laptop,2025-06-13,2022-10-05 05:49:01.647242
user_04813,31.0,9.71,4,0,nicholas76@example.net,Deanna,Nelson,Male,USA,Texas,West Ricky,Mobile,2023-01-28,2024-11-20 16:30:48.834810
user_04824,34.0,10.69,3,1,imorrison@example.com,Laura,Hines,,Canada,New Brunswick,Vazquezview,Smart TV,2024-11-07,2024-12-14 06:47:36.672864
user_04839,41.0,13.82,3,1,karinaferguson@example.com,Ryan,Garcia,Male,Canada,Ontario,Lake Jamesborough,Gaming Console,2024-04-09,2025-06-04 17:32:33.652213
user_04863,41.0,8.66,3,1,jamie23@example.org,David,Madden,Female,Canada,Prince Edward Island,Lindseyhaven,Gaming Console,2024-03-17,2022-09-18 06:19:00.533720
user_04863,41.0,8.66,3,1,jamie23@example.org,David,Madden,Female,Canada,Prince Edward Island,Lindseyhaven,Gaming Console,2024-03-17,2022-09-18 06:19:00.533720
user_04865,39.0,6.69,3,0,daniellejones@example.org,Alexis,Hammond,Male,USA,Tennessee,Lucasville,Mobile,2022-10-26,2023-08-31 10:46:07.054382
user_04871,22.0,10.44,2,0,fflores@example.com,Johnny,Schmidt,Male,USA,Texas,Sarahmouth,Tablet,2023-01-20,2024-10-25 14:06:10.279482
user_04874,48.0,4.22,2,0,millerjoshua@example.net,Curtis,Green,Female,USA,New York,Tinaview,Laptop,2024-02-22,2022-08-22 20:49:44.643568
user_04876,38.0,8.01,3,1,douglas74@example.net,Alex,Wolf,Male,USA,Maryland,Davismouth,Laptop,2025-03-06,2025-06-08 17:14:10.185957
user_04879,9.0,15.63,1,0,mosskendra@example.net,Patrick,Morgan,Male,Canada,Prince Edward Island,Port Jessica,Mobile,2023-05-29,2024-05-03 17:29:57.906684
user_04880,31.0,19.17,2,0,gloria42@example.org,Joseph,Webb,Female,USA,Texas,Davismouth,Gaming Console,2025-01-08,2024-06-05 10:07:29.240506
user_04885,33.0,4.62,4,0,ericlewis@example.org,Joshua,Cooper,Male,USA,Tennessee,Kaylaburgh,Tablet,2024-01-11,2024-11-13 05:08:40.189785
user_04893,45.0,26.15,1,0,vanessa52@example.com,Ryan,Horton,Male,USA,Missouri,Stephenland,Mobile,2025-02-02,2025-01-23 03:18:23.941586
user_04897,33.0,23.13,3,0,taylormartinez@example.net,Kristen,Cortez,Male,USA,Florida,Port Jonathanport,Smart TV,2024-02-24,2025-06-26 10:34:58.705258
user_04913,46.0,27.91,4,1,qhuynh@example.org,Jose,Webb,Female,Canada,Quebec,South William,Mobile,2023-07-14,2025-01-20 19:45:17.416169
user_04923,50.0,12.79,3,1,edward30@example.com,Emma,Dominguez,Male,Canada,Saskatchewan,Richardchester,Desktop,2024-01-09,2024-04-29 06:43:27.380522
user_04938,15.0,11.73,2,1,melissaharris@example.org,Arthur,Romero,Male,Canada,British Columbia,Port James,Laptop,2023-10-17,2023-10-19 11:10:19.780613
user_04939,22.0,7.61,3,1,emma62@example.org,Heather,Robinson,Male,USA,Florida,Apriltown,Laptop,2024-07-05,2024-03-28 06:58:55.638478
user_04942,29.0,31.44,2,0,breannayoung@example.com,Robert,Wolfe,Female,Canada,New Brunswick,Loriville,Smart TV,2023-07-22,2024-03-05 01:30:31.383282
user_04944,28.0,13.48,2,0,grobinson@example.org,William,Tran,Female,Canada,British Columbia,West Jesse,Gaming Console,2022-12-14,2023-04-17 22:24:16.931128
